id,legacy_customer_id,company_name,site_nickname,site_number,mailing_address,mailing_city,mailing_state,mailing_zip,primary_contact_email,primary_contact_name,primary_contact_phone,secondary_contact_email,secondary_contact_name,secondary_contact_phone,service_tier,system_platform,has_active_contracts,total_contract_value,primary_technician_id,secondary_technician_id,best_arrival_time,access_notes,site_hazards,special_instructions,created_at,updated_at,created_by,updated_by,last_job_numbers,last_visit_by,last_visit_date,site_experience,handoff_notes,best_arrival_times,poc_name,poc_phone,poc_available_hours,backup_contact,access_approach,common_access_issues,scheduling_notes,completion_status,commissioning_notes,known_issues,documentation_score,original_team_contact,original_team_role,original_team_info,when_to_contact_original,contract_number,contract_status,latest_contract_email
a9fb4fba-5714-4c31-a55e-be1637e20a06,76,BERTUSSIS CONTRACTING INC.,BERTUSSIS CONTRACTING INC.,,60-70 DEXTER PLAZA,PEARL RIVER,NY,10965,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
ab587000-6d63-445e-ab92-8be23bdac459,333,KENNEDY CATHOLIC HIGH SCHOOL,KENNEDY CATHOLIC HIGH SCHOOL,,201 CLIFF STREET,SOMERVILLE,NJ,8876,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
ab5f33e6-f45e-46e8-9b09-48b0f408aaf7,129,CHRISTIAN BROTHERS ACADEMY,CHRISTIAN BROTHERS ACADEMY,,850 NEWMAN SPRINGS ROAD,LINCROFT,NJ,7738,bmcloughlin@cbalincroftnj.org,,,,,,CORE,,true,20700.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,22-102822-850NJ,active,bmcloughlin@cbalincroftnj.org
aca4e573-89e8-4316-8998-34e898a4180a,879,DOMINICIAN ACADEMY,DOMINICIAN ACADEMY,,44 EAST 68TH STREET,MANHATTAN,NY,10065,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:58:17.545531+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
acb0af8e-40fe-4565-b5e5-63882fb737c0,908,EVESHAM TOWNSHIP SCHOOL DISTRICT (ESCNJ),EVESHAM TOWNSHIP SCHOOL DISTRICT (ESCNJ),,25 SOUTH MAPLE AVENUE,MARLTON,NJ,8053,,,,,,,CORE,,true,71354.95,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,24-0703-25NJ_2,active,
ae46ed75-b94d-475d-adfd-2bffa5724eb1,828,JOHNSON CONTROLS,JOHNSON CONTROLS,,507 EAST MICHIGAN,MILWAUKEE,WI,53202,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
af8a6d33-70f4-45e8-b691-80c0d6434e15,843,LAMBERTVILLE BOARD OF EDUCATION (ESCNJ),LAMBERTVILLE BOARD OF EDUCATION (ESCNJ),,226 N. UNION STREET,LAMBERTVILLE,NJ,8530,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b0d39710-3f9b-42a0-8513-e433b3a6b924,1039,"AMBIENT CONDITIONING, INC","AMBIENT CONDITIONING, INC",,601 King George Road,Fords,NJ,8863,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b21f3cdd-a770-42f7-ae49-18c1aa28541d,794,HUNTERDON CENTRAL REGIONAL HIGH SCH DIST,HUNTERDON CENTRAL REGIONAL HIGH SCH DIST,,84 ROUTE 31,FLEMINGTON,NJ,8822,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b2cab66d-03b5-4a5f-87e2-c1aace689a9f,818,ALL COAST SERVICE,ALL COAST SERVICE,,69 LAIRD AVENUE,NEPTUNE CITY,NJ,7753,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b30f1696-6582-49d8-b6ad-9795c9436296,1006,"GELEST, INC.","GELEST, INC.",,11 East Steel Road,Morrisville,PA,19067,purchasing@gelest.com,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b3f6ef41-ca1e-4759-9fc0-b2b3a96b0a4d,749,BLOOMFIELD BOARD OF EDUCATION (ESCNJ),BLOOMFIELD BOARD OF EDUCATION (ESCNJ),,155 BROAD STREET,BLOOMFIELD,NJ,7003,jscazafave@bloomfield.k12.nj.us,,,,,,CORE,,true,34601.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,23-052523-155NJ,active,jscazafave@bloomfield.k12.nj.us
b47f5309-927c-4429-afa1-89eac0570ab1,926,BLUE MANAGEMENT SERVICES,BLUE MANAGEMENT SERVICES,,33 WASHINGTON ST,NEWARK,NJ,7102,,,,,,,CORE,,true,34848.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,24-042424-289NJ,active,
b57cb091-9e1a-4276-ab71-d831e2bfc96c,984,EAST HARLEM SCHOLAR ACAD CHARTER SCHOOL,EAST HARLEM SCHOLAR ACAD CHARTER SCHOOL,,2017 1ST AVENUE,NEW YORK,NY,10029,,,,,,,CORE,,true,18832.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,24-0823-2017NY,active,
b5a64676-0578-456c-a20c-58fa50130bea,125,CENTER FOR URBAN COMMUNITY SERVICES,CENTER FOR URBAN COMMUNITY SERVICES,,312 WEST 127TH STREET,NEW YORK,NY,10027,,,,,,,CORE,,true,28000.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,23-121522-312NY,active,
b6faa1da-80aa-486e-ae90-6c8ef37f57d7,298,HOPE SCHOOL DISTRICT (ESCNJ),HOPE SCHOOL DISTRICT (ESCNJ),,8 PARK AVENUE,HOPE,NJ,7844,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b7119fad-a00c-4b36-8cf9-3f4dad673f57,156,COUNTY OF MORRIS,COUNTY OF MORRIS,,DEPARTMENT OF FINANCE,MORRISTOWN,NJ,07963-0900,mcpurchasing@co.morris.nj.us,,,,,,CORE,,true,0.00,,,,,,,2025-09-23 00:58:17.545531+00,2025-09-23 01:05:10.444587+00,,,,,,,,,,,,,,,,,,,0,,,,,B20-158,active,mcpurchasing@co.morris.nj.us
b78bb505-60bf-482b-8151-bef5ceb92713,240,FIRST CHOICE MECHANICAL INC,FIRST CHOICE MECHANICAL INC,,92-13 183RD STREET,JAMAICA,NY,11423,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b865fcca-7ae5-450c-8446-5b45a989bb0e,130,CHRISTIAN HEALTH CARE CENTER,CHRISTIAN HEALTH CARE CENTER,,301 SICOMAC AVE.,WYCKOFF,NJ,7481,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b868b0da-bb10-45e1-8d9d-254a052a2495,107,BUIST INCORPORATED,BUIST INCORPORATED,,860 GEORGES ROAD,MONMOUTH JUNCTION,NJ,8852,paul@buistinc.com,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,22-032122-860NJ,expired,
b88102cb-1c9c-40ff-94af-b888fe55beff,914,DEPARTMENT OF CHILDREN&FAMILIES,DEPARTMENT OF CHILDREN&FAMILIES,,"STATE OF NEW JERSEY
REGIONAL SCHOOL ESSEX CAMPUS
395-97 NORTH 5TH STREET",NEWARK,NJ,7107,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:58:17.545531+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b967dec3-fb99-4ef2-a9e0-bcfe7995bd1b,795,EVCO MECHANICAL,EVCO MECHANICAL,,44 STANDISH AVENUE,WEST ORANGE,NJ,7052,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
b9d9d68b-1d26-460e-89e8-a1ce4679add7,37,AIR STREAM AIR CONDITIONING CORP,AIR STREAM AIR CONDITIONING CORP,,400 CROSSWAYS PARK DRIVE,WOODBURY,NY,11797,dmorrill@airstreamac.com,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,22-040422-400NY,expired,
ba53d371-dd52-408b-a104-e994733ba972,324,J.J. WHITE INC.,J.J. WHITE INC.,,333 THORNALL STREET,EDISON,NJ,8837,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
ba98a1a9-7262-4c31-9fee-66e7dd0b9be1,122,CEDAR GROVE SCHOOL DISTRICT (ESCNJ),CEDAR GROVE SCHOOL DISTRICT (ESCNJ),,520 POMPTON AVE.,CEDAR GROVE,NJ,7009,bannonj@cgschools.org,,,,,,CORE,,true,10413.97,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,11619,active,bannonj@cgschools.org
bb8900e4-dc67-45c3-88e8-03b8192f5ad1,81,BLU DOT HQ,BLU DOT HQ,,1321 TYLER ST. NE,MINNEAPOLIS,MN,55413,kweber@bludot.com,,,,,,CORE,,true,3965.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,22-011322-79NY,active,kweber@bludot.com
bd2ec54b-3f85-4914-b58b-fe819169fbea,339,LAFAYETTE TOWNSHIP SCHOOL DISTRICT (ESCN,LAFAYETTE TOWNSHIP SCHOOL DISTRICT (ESCN,,20 LUFFBURROW ROAD,LAFAYETTE,NJ,7848,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
bd5b0992-913f-4fac-a579-eb70a3766849,272,"GRUNDMAN MECHANICAL SYSTEMS, INC.","GRUNDMAN MECHANICAL SYSTEMS, INC.",,835 FRANKLIN AVE.,THORNWOOD,NY,10594,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
be774199-3a3a-4569-807b-b886a83983ae,953,AINSWORTH INC.,AINSWORTH INC.,,83-40 72nd Drive,Glendale,NY,11385,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
be93f3bf-32ee-40f7-81b9-b772c911186e,773,CHURCH OF SCIENTOLOGY OF HARLEM,CHURCH OF SCIENTOLOGY OF HARLEM,,228 EAST 125TH STREET,NEW YORK,NY,10035,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:58:17.545531+00,2025-09-23 01:05:10.444587+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
bf0f1d72-e4f9-402c-84c9-c80a41f87a8b,763,ALL COUNTY MECHANICAL CONTRACTING,ALL COUNTY MECHANICAL CONTRACTING,,56 MCKINLEY STREET,HACKENSACK,NJ,7601,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
bf5a9582-087b-4a58-a299-27a1a4005835,35,"AIR IDEAL, INC.","AIR IDEAL, INC.",,51 WINDSOR AVE.,MINEOLA,NY,11501,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
bf857b58-0300-44ea-b83a-b68a13a74b3a,888,"EIA CONSTRUCTORS, INC.","EIA CONSTRUCTORS, INC.",,8 RIDGEDALE AVE,CEDAR KNOLLS,NJ,7927,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c1359a40-fad6-48c5-a0a1-a97686eacbdd,905,1425 HUDSON STREET CONDOMINIUM ASSOC.,1425 HUDSON STREET CONDOMINIUM ASSOC.,,1425 HUDSON STREET,HOBOKEN,NJ,7030,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c24fac00-cb2c-4836-977f-ca95c7e5c3ef,774,30 EAST CONDO,30 EAST CONDO,,1 PENN PLAZA,NEW YORK,NY,10001,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c255a526-ed57-43df-97df-fa5e5b6c375d,793,"CANNON MECHANICAL, INC.","CANNON MECHANICAL, INC.",,75-17 COOPER AVENUE,GLENDALE,NY,11385,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 01:05:10.444587+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c27781f5-439f-4af2-9ad7-ee79c9c49b2f,864,"AUCTA PHARMACEUTICALS, INC","AUCTA PHARMACEUTICALS, INC",,71 SUTTONS LANE,PISCATAWAY,NJ,8854,bob.gao@auctapharma.com,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c37255a5-40d0-4b43-9353-96d2ea7518dc,49,AME INC,AME INC,,1275 BLOOMFIELD AVE,FAIRFIELD,NJ,7004,danny@ame-inc.com,,,,,,CORE,,true,10500.00,,,,,,,2025-09-23 00:43:14.58878+00,2025-09-23 00:43:14.58878+00,,,,,,,,,,,,,,,,,,,0,,,,,23-123122-1275NJ,active,danny@ame-inc.com
c4dd39b0-79bc-4f5d-9d53-7cb93783d7a3,252,FRENCHTOWN BOARD OF EDUCATION,FRENCHTOWN BOARD OF EDUCATION,,902 HARRISON STREET,FRENCHTOWN,NJ,8825,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c503286a-b115-43ca-823e-f4b05428d859,193,EACM CORP,EACM CORP,,1070 OCEAN AVENUE,SEA BRIGHT,NJ,7760,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c54f3847-56f8-4865-b31a-1ab86302956b,915,BUTLER BOARD OF EDUCATION,BUTLER BOARD OF EDUCATION,,38 BARTHOLDI AVENUE,BUTLER,NJ,7405,,,,,,,CORE,,true,27552.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 01:05:10.444587+00,,,,,,,,,,,,,,,,,,,0,,,,,24-042424-289NJ; 25-0515-38NJ,active; expired,
c56ca6d1-95f8-49b1-8f89-6c1d1d88897e,1016,BEAM LIVING,BEAM LIVING,,276 FIRST AVE.,Loop New York,NY,10009,,,,,,,ASSURE,,true,106877.08,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,24-121724-NY_rev1,active,
c654d4fc-efc6-484e-805e-fd9f531373be,954,"ARMISTEAD MECHANICAL, INC","ARMISTEAD MECHANICAL, INC",,168 HOPPER AVENUE,WALDWICK,NJ,7463,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c661550a-6270-4cb1-ab24-80f4e14c4ad9,202,ECHELON SERVICES LLC,ECHELON SERVICES LLC,,159 MERRIAM AVE,NEWTON,NJ,7860,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c75a36eb-16c0-4032-894e-752f254d4796,70,BELLEVILLE BOARD OF EDUCATION,BELLEVILLE BOARD OF EDUCATION,,56 RALPH STREET,BELLEVILLE,NJ,7109,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c901d4db-09d5-4563-864e-5ffcde6ff6fa,245,FLORIDA UFSD (ED-DATA),FLORIDA UFSD (ED-DATA),,51 NORTH MAIN STREET,FLORIDA,NY,10921-0757,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c9244bb5-9e45-4954-9c70-89d2595cbbfe,303,HVAC AND BEYOND,HVAC AND BEYOND,,226A N. MAPLE AVE.,MARLTON,NJ,8053,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:12:07.559888+00,2025-09-23 01:12:07.559888+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
c939cdc7-e210-4c9a-bf35-9ac6f863e23c,54,AQUA-THERM PLUMBING & HEATING,AQUA-THERM PLUMBING & HEATING,,7 BERYL STREET,SOUTH RIVER,NJ,8882,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
caf38321-dcff-4d0d-8838-39f9148e3f4e,823,BERLITZ,BERLITZ,,"7 ROSZEL ROAD, 3RD FLOOR",PRINCETON,NJ,8540,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
cd21a94d-2158-4743-a194-e9b71db3a460,235,FACTORY LESSOR LLC,FACTORY LESSOR LLC,,"C/O ATLAS CAPITAL GROUP, LLC",NEW YORK,NY,10022,emckelvey@atlas-cap.com,,,,,,CORE,,true,4896.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,23-021023-450NY; 24-0105-450NY,active; expired,emckelvey@atlas-cap.com
d1c01cc6-df12-4672-a7f3-21991d349c09,232,EXECUTIVE IV NORTH ASSOCIATES (LYNMARK),EXECUTIVE IV NORTH ASSOCIATES (LYNMARK),,4 EXECUTIVE BLVD.  SUITE 200,SUFFERN,NY,10901,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
d3038fb9-6ef8-4c26-ae74-074c1ce7b868,171,D&B SERVICE GROUP LLC (A/R),D&B SERVICE GROUP LLC (A/R),,"2 CLERICO LN, SUITE 210",HILLSBOROUGH,NJ,8844,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:58:17.545531+00,2025-09-23 01:05:10.444587+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
d3808766-ba1f-4c92-b882-f0d9f35974ed,1059,"DAYLIGHT TRANSPORT, LLC","DAYLIGHT TRANSPORT, LLC",,5660 KATELLA AVENUE,CYPRESS,CA,90630,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:58:17.545531+00,2025-09-23 01:05:10.444587+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
d477eb97-7080-4f1c-a546-89520957ca59,284,HAMPTON SCHOOL DISTRICT (ESCNJ),HAMPTON SCHOOL DISTRICT (ESCNJ),,32-41 SOUTH STREET,HAMPTON,NJ,8827,jschlessinger@hamptonpublicschool.org,,,,,,CORE,,true,4100.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,23-071223-32NJ; 23-072822-32NJ; 24-0524-32NJ,active; expired,jschlessinger@hamptonpublicschool.org
d4d73c0b-1ed7-4b0f-a017-c428beec1ea4,53,ANRON AIR SYSTEMS,ARMOUR CORRECTIONAL HEALTH SERVICES,,440 WYANDANCH AVE,N. BABYLON,NY,11704,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:43:14.58878+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
d6b9afae-9480-4a76-b3f4-bd613610740a,19,693 FIFTH OWNER LLC,693 FIFTH OWNER LLC,,C/O COLLIERS TRI-STATE MGMNT.,NEW YORK,NY,10036,thomas.hardman@colliers.com,,,,,,CORE,,true,57192.00,,,,,,,2025-09-23 00:43:14.58878+00,2025-09-23 00:43:14.58878+00,,,,,,,,,,,,,,,,,,,0,,,,,21-051021-693NY,active,thomas.hardman@colliers.com
d6c8113f-d098-424f-8fef-14ebdd5b20d4,258,GEORGE S. HALL INC.,GEORGE S. HALL INC.,,4 GATEHALL DRIVE,PARSIPPANY,NJ,7054,dean.clark@gshgroup.com,,,,,,CORE,,true,5663.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,23-021323-96NJ; 24-0205-96NJ; 25-0213-96NJ,active; expired,dean.clark@gshgroup.com
d740f75f-dfc2-48d7-8734-8872b1e20f72,1017,ENERGY MANAGEMENT SYSTEMS,ENERGY MANAGEMENT SYSTEMS,,P.O. BOX 335,RAMSEY,NJ,7446,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
d7fb20e4-f8c7-490a-9624-8bebcdba42bf,87,BON SECOURS COMMUNITY HOSPITAL,BON SECOURS COMMUNITY HOSPITAL,,160 E. MAIN STREET,PORT JERVIS,NY,12771,jeannine.lynch@wmchealth.org,,,,,,CORE,,true,14445.24,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,22-091422-160NY,active,jeannine.lynch@wmchealth.org
d8ca3f44-308d-4b87-bef1-58227fcc0007,779,"G/BA COMMISSIONING SERVICES, INC.","G/BA COMMISSIONING SERVICES, INC.",,"36-42 NEWARK STREET, SUITE 402",HOBOKEN,NJ,7030,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
d8e4e897-66db-4490-a18a-a547a14a59ec,1032,1200 MT. KEMBLE KM LLC,1200 MT. KEMBLE KM LLC,,1200 MT. KEMBLE AVE,MORRISTOWN,NJ,7960,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
d930c414-c9e5-45d1-9478-20ef3f67580a,900,"1401 VALLEY ROAD, LLC.","1401 VALLEY ROAD, LLC.",,1 MARINE PLAZA,NORTH BERGEN,NJ,7047,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
da4833ff-2bbc-4bd6-ba5e-ea3f29c93abc,157,COUNTY OF ORANGE NY,COUNTY OF ORANGE NY,,C/O DEPT. OF PUBLIC WORKS,GOSHEN,NY,10924,bconklin@orangecountygov.com,,,,,,CORE,,true,0.00,,,,,,,2025-09-23 00:58:17.545531+00,2025-09-23 01:05:10.444587+00,,,,,,,,,,,,,,,,,,,0,,,,,,active; expired,bconklin@orangecountygov.com
da937544-7afa-41e0-9f0e-89a6c508cf5b,857,DPR CONSTRUCTION,DPR CONSTRUCTION,,1090 King Georges Post Road,Edison,NJ,8837,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
daa260e9-1010-4d83-b55e-ba9213c56ae7,280,HAMILTON TOWNSHIP BOE,HAMILTON TOWNSHIP BOE,,90 PARK AVENUE,HAMILTON,NJ,8690,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:09:10.612937+00,2025-09-23 01:09:10.612937+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
dace97cb-8d69-493d-a00c-31547b83050a,1014,ENGLEWOOD HOSPITAL AND MED CTR,ENGLEWOOD HOSPITAL AND MED CTR,,350 Engle Street,Englewood,NJ,7631,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
dbfe1c54-e120-4709-8036-4a41aeb3e728,767,DOVER BOARD OF EDUCATION (ESCNJ),DOVER BOARD OF EDUCATION (ESCNJ),,21 BELMONT AVENUE,DOVER,NJ,7801,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
dd5dbde8-b4fb-46a1-b59f-19dc7e05a24f,21,A.SAIA & SON HEATING & AIR,A.SAIA & SON HEATING & AIR,,27-29N NORTH 8TH STREET,BELLEVILLE,NJ,7109,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
debebcce-d7fd-4f0c-8b96-32693ff82c0c,1037,100 SOUTHGATE KM LLC,100 SOUTHGATE KM LLC,,100 SOUTHGATE PARKWAY,MORRISTOWN,NJ,7960,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 00:54:18.245539+00,2025-09-23 00:54:18.245539+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
df4e26a8-e306-4bef-8e5d-395f71863ee5,792,EJS NEW YORK,EJS NEW YORK,,ONE PENN PLAZA 1 PENN PLAZA SUITE 2014,NEW YORK,NY,10001,,,,,,,CORE,,false,0.00,,,,,,,2025-09-23 01:06:48.926422+00,2025-09-23 01:06:48.926422+00,,,,,,,,,,,,,,,,,,,0,,,,,,,
