simpro_customer_id,company_name,email,mailing_address,mailing_city,mailing_state,mailing_zip,labor_tax_code,part_tax_code,is_contract_customer,has_active_contracts,active_contract_count,total_contract_value,service_tier,latest_contract_email
757,MIDDLETOWN TOWNSHIP B.O.E. (ESCNJ),,834 LEONARDVILLE ROAD,MIDDLETOWN,NJ,7737,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
924,"MILLER REMICK, LLC",office@miller-remick.com,"1040 North Kings Highway
Suite 700",Cherry Hill,NJ,8034,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
1049,"MODULAR DEVICES ACQUISITION, LLC",,1515 BROOKVILLE CROSSING WAY,INDIANAPOLIS,IN,46239,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
904,MONMOUTH COUNTY SPCA,,260 WALL STREET,EATONTOWN,NJ,7724,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
437,MONMOUTH UNIVERSITY,,400 CEDAR AVENUE,WEST LONG BRANCH,NJ,7764,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
439,MONTCLAIR BOARD OF EDUCATION (ESCNJ),,22 VALLEY ROAD,MONTCLAIR,NJ,7042,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
440,MONTGOMERY TOWNSHIP BOE (ESCNJ),,1014 ROUTE 601,SKILLMAN,NJ,8558,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
962,MONTVALE BOARD OF EDUCATION,,47 SPRING VALLEY RD,MONTVALE,NJ,7645,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
443,MONTVILLE TOWNSHIP B.O.E. (ESCNJ),,86 RIVER ROAD,MONTVILLE,NJ,7045,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
983,"MORE AIR MECHANICAL SERVICE CO., INC.",,95-13 ASTORIA BLVD,EAST ELMHURST,NY,11369,,,False,False,0,0.0,CORE,
886,MORRIS CC IV INVESTORS LLC,,2929 ARCH STREET,PHILADELPHIA,PA,19104,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
447,MORRIS COUNTY SCHOOL OF TECH (ESCNJ),,400 EAST MAIN STREET,DENVILLE,NJ,7834,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
759,MORRIS HILLS REG. SCHOOL DISTRICT (ESCNJ),,48 KNOLL DRIVE,ROCKAWAY,NJ,7866,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
974,MORRIS SCHOOL DISTRICT (ESCNJ),,31 HAZEL STREET,MORRISTOWN,NJ,7960,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,7051.0,CORE,
1043,MORRIS-UNION JOINTURE COMMISSION (ESCNJ),,340 CENTRAL AVENUE,NEW PROVIDENCE,NJ,7974,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,4966.0,CORE,
957,MOUNTAIN LAKES BOARD OF EDUCATION,,96 POWERVILLE RD,MOUNTAIN LAKES,NJ,7046,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,28160.0,CORE,
448,MOUNT OLIVE TOWNSHIP SCHOOLS (ESCNJ),,277 ROUTE 206,FLANDERS,NJ,7836,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
450,MPS MECHANICAL LLC,,"706 ROUTE 15 SOUTH, SUITE 206",LAKE HOPATCONG,NJ,7849,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1000,MPS SERVICES & MAINTENANCE LLC,,"706 ROUTE 15 SOUTH, SUITE 206",LAKE HOPATCONG,NJ,7849,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
878,MSM EQUITIES,,100 CRYSTAL RUN RD,MIDDLETOWN,NY,10941,TNYW NY WESTCHESTER SALES TAX (8.375%),TNYW NY WESTCHESTER SALES TAX (8.375%),False,False,0,0.0,CORE,
1042,NANUET HOLDINGS DE LLC,,"16 SQUADRON BLVD, SUITE 106",NEW CITY,NY,10956,NYR NY ROCKLAND SALES TAX (8.375%),NYR NY ROCKLAND SALES TAX (8.375%),False,False,0,0.0,CORE,
454,NATIONAL PLUMBING & HEATING INC.,,236 SOUTH 11TH STREET,NEWARK,NJ,7107,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
455,NAVAL WEAPONS STATION EARLE,,201 NJ-34,COLTS NECK,NJ,7722,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
456,"NBCUNIVERSAL MEDIA, LLC",,"30 ROCKFELLER PLAZA

ectv_facility@nbcuni.com",NEW YORK,NY,10112,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
457,NEW AMSTERDAM THEATRE,,214 W 42ND STREET,NEW YORK,NY,10036,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
466,NEWARK BETH ISRAEL MEDICAL CTR,,PO BOX 337,WEST LONG BRANCH,NJ,7764,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,248256.0,ASSURE,diane.flakker@rwjbh.org
892,NEW BRUNSWICK PERFORMING ARTS CENTER,,"C/O CBRE
65 CHURCH STREET, 2ND FLOOR",New Brunswick,NJ,8901,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
848,NEW JERSEY CITY UNIVERSITY,,2039 John F. Kennedy Boulevard,JERSEY CITY,NJ,07305-1597,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,3200.0,CORE,
458,NEW JERSEY NATIONAL GOLF CLUB,,579 ALLEN ROAD,BASKING RIDGE,NJ,7920,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
460,NEW JERSEY SPORTS & EXPOSITION AUTHORITY,,P.O. BOX 640,LYNDHURST,NJ,7071,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,True,1,5011.72,CORE,gbosco@njsea.com
461,NEW JERSEY TURNPIKE AUTHORITY (NJTA),,PO BOX 5042,WOODBRIDGE,NJ,07095-5042,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,0.0,CORE,
1041,NEW PROVIDENCE BOARD OF EDUCATION (ESCNJ),,356 ELKWOOD AVENUE,NEW PROVIDENCE,NJ,7974,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
463,"NEW YORK CENTER MANAGEMENT, LLC",,1210 SECOND AVE.,NEW YORK,NY,10065,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,40692.0,CORE,apoulos@surgery-nyc.com
1023,NEW YORK CERTIFIED INTERIOR CORP.,,829 EAST 15TH ST,BROOKLYN,NY,11230,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
1021,NEW YORK CITY POLICE PENSION FUND,,"233 BROADWAY, 25TH FLOOR",NEW YORK,NY,10279,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,True,1,19995.0,CORE,
465,NEW YORK STATE THRUWAY AUTHORITY,,P.O. BOX 189,ALBANY,NY,12201-0189,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,True,1,5250.0,CORE,john.w.powers@thruway.ny.gov
469,NINE ON THE HUDSON CONDOMINIUM ASSOC.,,INC. C/O FIRSTSERVICE RESIDENTIAL,WEST NEW YORK,NJ,7093,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),True,True,1,9727.0,CORE,
738,NJMM Services LLC,njmmserv@gmail.com,419 SADDLE RIVER ROAD,SADDLE BROOK,NJ,7663,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
959,NJ REGION AMERICAN RED CROSS,,209 FAIRFIELD RD,FAIRFIELD,NJ,7004,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,3290.0,CORE,
470,NOOR-UL-IMAN SCHOOL (ISLAMIC SCHOOL),,4137 US 1,MONMOUTH JUNCTION,NJ,8852,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,8992.93,CORE,
471,"NORESCO, LLC",,ATTN: ACCOUNTS PAYABLE,CARNEGIE,PA,15106,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
882,NO. ROCKLAND CENTRL SCHOOL DIST (ED DATA),,65 CHAPEL STREET,GARNERVILLE,NY,10923,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
1013,NORTH ARLINGTON BOARD OF EDUCATION,,222 RIDGE ROAD,NORTH ARLINGTON,NJ,7031,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,20620.0,CORE,
473,NORTHERN HIGHLANDS REG. HIGH SCHOOL BOE,,298 HILLSIDE AVENUE,ALLENDALE,NJ,7401,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,6475.0,CORE,
472,NORTHERN HIGHLANDS REG. H.S. (ESCNJ),,298 HILLSIDE AVENUE,ALLENDALE,NJ,7401,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,7898.0,CORE,atchisonj@northernhighlands.org
1031,NORTH PLAINFIELD BOE (ESCNJ),,33 MOUNTAIN AVENUE,NORTH PLAINFIELD,NJ,07060-4075,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
745,NORTH WARREN REGIONAL BOE (ESCNJ),,10 NOE ROAD,BLAIRSTOWN,NJ,7825,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
477,NUTLEY BOARD OF EDUCATION (ESCNJ),,315 FRANKLIN AVE.,NUTLEY,NJ,7110,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
760,NY DEPARTMENT OF TRANSPORTATION,,250 VETERANS MEMORIAL HIGHWAY,HAUPPAUGE,NY,11788,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
931,"NYHC PLUMBING & MECHANICAL, LLC",,21 BAY 3RD ST,ISLIP,NY,11751,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
480,OAKLAND PUBLIC SCHOOLS (ESCNJ),,315 RAMAPO VALLEY ROAD,OAKLAND,NJ,7436,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,11280.0,CORE,jacod@oaklandschoolsnj.org
934,OCEAN COUNTY COLLEGE,,1 COLLEGE DRIVE,TOMS RIVER,NJ,8753,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,False,0,0.0,CORE,
935,OGDENSBURG BOARD OF EDUCATION,,100 MAIN STREET,OGDENSBURG,NJ,7439,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,7770.0,CORE,
919,OLD NAVY,,"3444 (NEW YORK - MANHATTN)
ON - TIMES SQUARE
1516 BROADWAY,",NEW YORK,NY,10036-4002,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,False,0,0.0,CORE,
916,PACE UNIVERSITY,,1 PACE PLAZA,NEW YORK,NY,10038,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,True,1,19958.0,CORE,
945,PALLADIUM MANAGEMENT,,"62 West 45th Street
8th Floor",New York,NY,10036,,,False,False,0,0.0,CORE,
485,PARADISE HARBOR CONDOMINIUM,,C/O STILLMAN MANAGEMENT REALTY CORP.,HARRISON,NY,10528,NYR NY ROCKLAND SALES TAX (8.375%),NYR NY ROCKLAND SALES TAX (8.375%),False,True,1,6438.0,CORE,
488,PARAMUS BOARD OF EDUCATION (ESCNJ),,145 SPRING VALLEY ROAD,PARAMUS,NJ,7652,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,84263.0,CORE,srusso@paramusschools.org
998,PARK 5 LLC,,"17-20 WHITESTONE EXPY, STE 403",WHITESTONE,NY,11357,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,False,0,0.0,CORE,
1051,PARSIPPANY-TROY HILLS BOARD FIRE COMM #1,,909C TABOR RD,MORRIS PLAINS,NJ,7950,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
489,PASCACK VALLEY REG. H.S. DIST. (ESCNJ ),,"28 WEST GRAND AVE., STE 2",MONTVALE,NJ,7645,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,35043.0,CORE,amorgen@pascack.org
736,PATERSON BOARD OF EDUCATION (ESCNJ),,90 DELAWARE AVENUE,PATERSON,NJ,7503,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
490,PATTMAN PLUMBING,,"80 GREENWOOD AVENUE, SUITE 10",MIDLAND PARK,NJ,7432,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
491,"PEAK MECHANICAL SOLUTIONS, INC.",,191 DUPONT STREET,BROOKLYN,NY,11222,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
492,PEARL RIVER CAMPUS LLC,,"C/O  IRG REALTY ADVISORS, LLC",CHARLOTTE,NC,28237,,,False,False,0,0.0,CORE,
837,"PEERLESS CONSULTING GROUP, LLC",pmeich@gmail.com,155 BARRISTER DRIVE,BUTLER,NJ,7405,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
493,PELICAN GLOBAL INC.,,PELICAN CONSTRUCTION INC.,SOMERSET,NJ,8873,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
494,PEN ENTERPRISES INC,,521 CONEY ISLAND AVE,BROOKLYN,NY,11218,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
734,PENGUIN AIR CONDITIONING CORP.,,5 PENN PLAZA 16TH FLOOR,NEW YORK,NY,10001,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
495,PENGUIN MAINTENANCE & SERVICE INC.,,5 PENN PLAZA 16TH FLOOR,NEW YORK,NY,10001,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,True,2,27944.0,CORE,jmessina@penguinac.com
797,PENTAURUS PROPERTIES,,200 SHEFFIELD STREET #305,MOUNTAINSIDE,NJ,7092,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
936,PEQUANNOCK TWP SCHOOL DISTRICT (ESCNJ),,538 NEWARK POMPTON TURNPIKE,POMPTON PLAINS,NJ,7444,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,25770.0,CORE,
497,PFG AFI FOOD SERVICE,,P.O. BOX 17227,DENVER,CO,80217-0227,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
500,PHILLIPSBURG BOARD OF EDUCATION (ESCNJ),,50 SARGENT AVENUE,PHILLIPSBURG,NJ,8865,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,137736.0,ASSURE,
501,PHOENIX HVAC LLC,,7 ORONO STREET,CLIFTON,NJ,7013,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
801,"PINNACLE THERMAL SOLUTIONS, LLC",,9 ALBERTSON AVENUE,ALBERTSON,NY,11507,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
503,PIONEER ACADEMY,,164 TOTOWA ROAD,WAYNE,NJ,7470,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
504,PJ MECHANICAL LLC,,551 5th Avenue - 9th floor,NEW YORK,NY,10176,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
184,"POINTVIEW WAYNE PROPERTIES DOBCO, INC.",,1 GEOFFREY WAY,WAYNE,NJ,7470,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
507,POLAR MECHANICAL,,221 51 ST STREET,BROOKLYN,NY,11220,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
1054,"POLITO ASSOCIATES, LLC",,"9 POLITO, LYNDHURST 151 APTS
c/o 1260 STELTON ROAD",PISCATAWAY,NJ,8854,,,False,False,0,0.0,CORE,
950,POMPTON LAKES BOARD OF EDUCATION,,237 VAN AVENUE,POMPTON LAKES,NJ,7442,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,25740.0,CORE,
508,POWER AIRCONDITIONING CORP.,,1013 E. 35TH STREET,BROOKLYN,NY,11210,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
511,PREFERRED MECHANICAL,,18 MADISON STREET,KEYPORT,NJ,7735,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
512,PREMIER MECHANICALSERVICES,,1493 CHURCH STREET,HOLBROOK,NY,11741,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
996,Pride Industries,jbmdl_accounts_payable@prideindustries.com,PO Box 1200,Rocklin,CA,95677,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
802,"PRIME CITY BUILDING & MAINTENANCE, LLC",,"80 RIVER STREET, SUITE 2C",HOBOKEN,NJ,7030,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
515,PRINCETON PUBLIC SCHOOLS (ESCNJ),,25 VALLEY ROAD,PRINCETON,NJ,8540,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1012,PT MECHANICAL GROUP LLC,,215 EXECUTIVE DRIVE,MOORESTOWN,NJ,8057,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
893,PUBLIC LIBRARY OF PARSIPPANY TROY HILLS,,449 HALSEY ROAD,PARSIPPANY,NJ,7054,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
517,PUBLISHERS CLEARING HOUSE,,300 JERICHO QUADRANGLE,JERICHO,NY,11753,TNYN NY NASSAU SALES TAX (8.625%),TNYN NY NASSAU SALES TAX (8.625%),True,True,1,9045.0,CORE,rwaterho@pch.com
518,"PURVES STREET OWNERS, LLC",,GOTHAM PROPERTIES,NEW YORK,NY,10016,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,3778.0,CORE,jkaplan@gothamorg.com
519,QC TERME NY LLC,,100 WALL STREET,NEW YORK,NY,10005,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,27553.0,CORE,
520,QSB NORTHERN LLC,,"C/O FIRST SERVICE RESIDENTIAL NEW YORK,",LONG ISLAND CITY,NY,11101,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,9000.0,CORE,diana@altalic.com
522,QUEENS CITY ACADEMY CHARTER SCHOOL,,815 WEST 7TH STREET,PLAINFIELD,NJ,7063,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1024,"QUINN EMANUEL URQUHART & SULLIVAN, LLP",,295 5TH AVE,NEW YORK,NY,10016,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,True,1,7306.0,CORE,
527,RAMAPO INDIAN HILLS REG. HIGH SCHOOL DIST,,131 YAWPO AVE,OAKLAND,NJ,7436,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,0.0,CORE,jwright@rih.org
529,RANDOLPH TWP B.O.E. (ESCNJ),,25 SCHOOL HOUSE ROAD,RANDOLPH,NJ,7869,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,29345.0,CORE,ssanchez@rtnj.org
530,RASI LABORATORIES,,320 HALF ACRE ROAD,CRANBURY,NJ,8512,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),True,True,1,25495.0,CORE,adrian.balmater@rasilabs.com
810,"RAYMOND OWNER, LLC",richard.hughes@hilton.com,1048 Raymond Blvd,Newark,NJ,7102,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
531,REACT TECHNICAL INC.,,34-02 REVIEW AVENUE,LONG ISLAND CITY,NY,11101,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
533,RED APPLE 86 FLEET PLACE DEVELOPEMENT LLC,,"800 3RD AVE., 5TH FLOOR",NEW YORK,NY,11201,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,8731.03,CORE,gregg.kravchuk@ragny.com
535,REINER GROUP INC.,,11-07 RIVER ROAD,FAIR LAWN,NJ,7410,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
965,RELATED COMPANIES,,410 10th Avenue,Manhattan,NY,10001,,,False,False,0,0.0,CORE,
537,RENU CONTRACTING RESTORATION,,1215 SUNRISE HIGHWAY,COPIAGUE,NY,11726,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
944,RIDGEFIELD BOARD OF EDUCATION (ESCNJ),,555 WALNUT STREET,RIDGEFIELD,NJ,7657,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,19801.0,CORE,
540,RIDGEWOOD BOARD OF EDUCATION (ESCNJ),,49 COTTAGE PL,RIDGEWOOD,NJ,7450,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
881,RIVER DELL BOARD OF EDUCATION (ESCNJ),,230 WOODLAND AVENUE,RIVER EDGE,NJ,7661,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
541,RIVER VALE PUBLIC SCHOOLS (ESCNJ),,609 WESTWOOD AVE.,RIVER VALE,NJ,7675,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
542,RMANJ MANAGEMENT,,140 ALLEN ROAD,BASKING RIDGE,NJ,7920,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
1010,ROBERT TREAT HOTEL,,"50 PARK PL, STE 100",,,,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,7744.0,CORE,
991,"ROCHE MOLECULAR SYSTEMS, INC.",,9115 Hague Road,Indianapolis,IN,46256,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,True,1,119430.0,ASSURE,
544,ROCKAWAY BOROUGH SCHOOL DISTRICT (ESCNJ),,103 EAST MAIN STREET,ROCKAWAY,NJ,74866,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,4576.0,CORE,mklein@rockboro.org
545,ROCKAWAY TOWNSHIP BOE (ESCNJ),,PO BOX 500,HIBERNIA,NJ,7842,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
547,ROSELAND BOARD OF EDUCATION (ESCNJ),,LESTER NOECKER SCHOOL,ROSELAND,NJ,7009,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,5754.32,CORE,taugust@roselandnjboe.org
988,ROSELLE BOARD OF EDUCATION (ESCNJ),,710 LOCUST STREET,ROSELLE,NJ,7203,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
548,ROSELLE PARK B.O.E. (ESCNJ),,510 CHESTNUT ST.,ROSELLE PARK,NJ,7204,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,3055.0,CORE,wdenike@rpsd.org
858,ROSE MECHANICAL CORP.,john@rosemechanical.com,1565 Ocean Avenue,Bohemia,NY,11716,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
841,ROXBURY TOWNSHIP BOARD OF ED (ESCNJ),,34 N HILLSIDE AVE,SUCCASUNNA,NJ,7876,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
742,ROXBURY TOWNSHIP BOARD OF EDUCATION,,34 NORTH HILLSIDE AVE,SUCCASUNNA,NJ,7876,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
549,RUMSON-FAIR HAVEN REG. H.S.SCHOOL(ESCNJ),,74 RIDGE ROAD,RUMSON,NJ,7760,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
